version,run_id,unique_run_id,agent,task,task_domain,task_id_x,submission_path,submission_csv_path,log_path,domain_agent_x,task_id_y,json_task_id,timestamp_report,grading_output_path,json_filename,score,gold_threshold,silver_threshold,bronze_threshold,median_threshold,any_medal,gold_medal,silver_medal,bronze_medal,above_median,submission_exists,valid_submission,is_lower_better,created_at,leaderboard_percentile,leaderboard_size,beats_human,human_percentile,domain_agent_y,agent_task,rank
v1,2025-08-20T04-23-41-GMT_run-group_mlagentbench,2025-08-20T04-23-41-GMT_run-group_mlagentbench_mlagentbench_polaris-pkis2-egfr-wt-c-1,mlagentbench,polarishub-polaris-pkis2-egfr-wt-c-1,polarishub,polaris-pkis2-egfr-wt-c-1,analysis_output/v1/runs/mlagentbench/polarishub-polaris-pkis2-egfr-wt-c-1/2025-08-20T04-23-41-GMT_run-group_mlagentbench/submission.jsonl,analysis_output/v1/runs/mlagentbench/polarishub-polaris-pkis2-egfr-wt-c-1/2025-08-20T04-23-41-GMT_run-group_mlagentbench/polarishub/polaris-pkis2-egfr-wt-c-1_b844eb37-3d79-424a-881a-55f51d68fa29/submission/submission.csv,analysis_output/v1/runs/mlagentbench/polarishub-polaris-pkis2-egfr-wt-c-1/2025-08-20T04-23-41-GMT_run-group_mlagentbench/polarishub/polaris-pkis2-egfr-wt-c-1_b844eb37-3d79-424a-881a-55f51d68fa29/run.log,polarishub_mlagentbench,polaris-pkis2-egfr-wt-c-1,polarishub/polaris-pkis2-egfr-wt-c-1,2025-08-20T04-37-32-GMT_individual_reports,analysis_output/v1/grades/mlagentbench/polarishub-polaris-pkis2-egfr-wt-c-1/2025-08-20T04-37-32-GMT_individual_reports/polarishub_polaris-pkis2-egfr-wt-c-1.json,polarishub_polaris-pkis2-egfr-wt-c-1.json,0.72984,0.866,0.832,0.775,0.381,False,False,False,False,True,True,True,False,2025-08-20T04:37:35.517084,60.0,10,,,polarishub_mlagentbench,mlagentbench_polarishub-polaris-pkis2-egfr-wt-c-1,4.0
v1,2025-08-20T03-56-16-GMT_run-group_mlagentbench,2025-08-20T03-56-16-GMT_run-group_mlagentbench_mlagentbench_polaris-pkis2-egfr-wt-c-1,mlagentbench,polarishub-polaris-pkis2-egfr-wt-c-1,polarishub,polaris-pkis2-egfr-wt-c-1,analysis_output/v1/runs/mlagentbench/polarishub-polaris-pkis2-egfr-wt-c-1/2025-08-20T03-56-16-GMT_run-group_mlagentbench/submission.jsonl,analysis_output/v1/runs/mlagentbench/polarishub-polaris-pkis2-egfr-wt-c-1/2025-08-20T03-56-16-GMT_run-group_mlagentbench/polarishub/polaris-pkis2-egfr-wt-c-1_c1d5f4d7-e327-478b-b92f-8ee84f7e3ff8/submission/submission.csv,analysis_output/v1/runs/mlagentbench/polarishub-polaris-pkis2-egfr-wt-c-1/2025-08-20T03-56-16-GMT_run-group_mlagentbench/polarishub/polaris-pkis2-egfr-wt-c-1_c1d5f4d7-e327-478b-b92f-8ee84f7e3ff8/run.log,polarishub_mlagentbench,polaris-pkis2-egfr-wt-c-1,polarishub/polaris-pkis2-egfr-wt-c-1,2025-08-20T04-12-00-GMT_individual_reports,analysis_output/v1/grades/mlagentbench/polarishub-polaris-pkis2-egfr-wt-c-1/2025-08-20T04-12-00-GMT_individual_reports/polarishub_polaris-pkis2-egfr-wt-c-1.json,polarishub_polaris-pkis2-egfr-wt-c-1.json,0.11111,0.866,0.832,0.775,0.381,False,False,False,False,False,True,True,False,2025-08-20T04:12:03.259680,10.0,10,,,polarishub_mlagentbench,mlagentbench_polarishub-polaris-pkis2-egfr-wt-c-1,4.0
v2,2025-08-23T14-42-13-GMT_run-group_aide,2025-08-23T14-42-13-GMT_run-group_aide_aide_open-problems-label-projection,aide,manual-open-problems-label-projection,manual,open-problems-label-projection,analysis_output/v2/runs/aide/manual-open-problems-label-projection/2025-08-23T14-42-13-GMT_run-group_aide/submission.jsonl,analysis_output/v2/runs/aide/manual-open-problems-label-projection/2025-08-23T14-42-13-GMT_run-group_aide/manual/open-problems-label-projection_ad19d168-724c-4f77-8e4b-50a2cfa1f364/submission/submission.csv,analysis_output/v2/runs/aide/manual-open-problems-label-projection/2025-08-23T14-42-13-GMT_run-group_aide/manual/open-problems-label-projection_ad19d168-724c-4f77-8e4b-50a2cfa1f364/run.log,manual_aide,open-problems-label-projection,manual/open-problems-label-projection,2025-08-23T17-32-09-GMT_individual_reports,analysis_output/v2/grades/aide/manual-open-problems-label-projection/2025-08-23T17-32-09-GMT_individual_reports/manual_open-problems-label-projection.json,manual_open-problems-label-projection.json,0.93792,0.9634,0.9567,0.9544,0.9487,False,False,False,False,False,True,True,False,2025-08-23T17:32:10.086494,46.7,15,,,manual_aide,aide_manual-open-problems-label-projection,4.0
v2,2025-08-23T19-19-43-GMT_run-group_aide,2025-08-23T19-19-43-GMT_run-group_aide_aide_open-problems-label-projection,aide,manual-open-problems-label-projection,manual,open-problems-label-projection,analysis_output/v2/runs/aide/manual-open-problems-label-projection/2025-08-23T19-19-43-GMT_run-group_aide/submission.jsonl,analysis_output/v2/runs/aide/manual-open-problems-label-projection/2025-08-23T19-19-43-GMT_run-group_aide/manual/open-problems-label-projection_4b22ec50-088c-4ac1-80a5-13d7825710d7/submission/submission.csv,analysis_output/v2/runs/aide/manual-open-problems-label-projection/2025-08-23T19-19-43-GMT_run-group_aide/manual/open-problems-label-projection_4b22ec50-088c-4ac1-80a5-13d7825710d7/run.log,manual_aide,open-problems-label-projection,manual/open-problems-label-projection,2025-08-24T03-12-48-GMT_individual_reports,analysis_output/v2/grades/aide/manual-open-problems-label-projection/2025-08-24T03-12-48-GMT_individual_reports/manual_open-problems-label-projection.json,manual_open-problems-label-projection.json,0.9549,0.9634,0.9567,0.9544,0.9487,True,False,False,True,True,True,True,False,2025-08-24T03:12:49.022156,66.7,15,,,manual_aide,aide_manual-open-problems-label-projection,4.0
v2,2025-08-23T07-16-58-GMT_run-group_aide,2025-08-23T07-16-58-GMT_run-group_aide_aide_open-problems-label-projection,aide,manual-open-problems-label-projection,manual,open-problems-label-projection,analysis_output/v2/runs/aide/manual-open-problems-label-projection/2025-08-23T07-16-58-GMT_run-group_aide/submission.jsonl,analysis_output/v2/runs/aide/manual-open-problems-label-projection/2025-08-23T07-16-58-GMT_run-group_aide/manual/open-problems-label-projection_2534c1ed-fcee-4ef2-b03d-e1284c700a83/submission/submission.csv,analysis_output/v2/runs/aide/manual-open-problems-label-projection/2025-08-23T07-16-58-GMT_run-group_aide/manual/open-problems-label-projection_2534c1ed-fcee-4ef2-b03d-e1284c700a83/run.log,manual_aide,open-problems-label-projection,manual/open-problems-label-projection,2025-08-23T14-42-03-GMT_individual_reports,analysis_output/v2/grades/aide/manual-open-problems-label-projection/2025-08-23T14-42-03-GMT_individual_reports/manual_open-problems-label-projection.json,manual_open-problems-label-projection.json,0.96353,0.9634,0.9567,0.9544,0.9487,True,True,False,False,True,True,True,False,2025-08-23T14:42:04.458561,100.0,15,,,manual_aide,aide_manual-open-problems-label-projection,4.0
v2,2025-08-23T19-05-18-GMT_run-group_aide,2025-08-23T19-05-18-GMT_run-group_aide_aide_open-problems-label-projection,aide,manual-open-problems-label-projection,manual,open-problems-label-projection,analysis_output/v2/runs/aide/manual-open-problems-label-projection/2025-08-23T19-05-18-GMT_run-group_aide/submission.jsonl,analysis_output/v2/runs/aide/manual-open-problems-label-projection/2025-08-23T19-05-18-GMT_run-group_aide/manual/open-problems-label-projection_856f35ac-52fe-4843-aee8-bce49c930ff4/submission/submission.csv,analysis_output/v2/runs/aide/manual-open-problems-label-projection/2025-08-23T19-05-18-GMT_run-group_aide/manual/open-problems-label-projection_856f35ac-52fe-4843-aee8-bce49c930ff4/run.log,manual_aide,open-problems-label-projection,manual/open-problems-label-projection,2025-08-24T03-05-57-GMT_individual_reports,analysis_output/v2/grades/aide/manual-open-problems-label-projection/2025-08-24T03-05-57-GMT_individual_reports/manual_open-problems-label-projection.json,manual_open-problems-label-projection.json,0.95339,0.9634,0.9567,0.9544,0.9487,False,False,False,False,True,True,True,False,2025-08-24T03:05:58.249949,60.0,15,,,manual_aide,aide_manual-open-problems-label-projection,4.0
v2,2025-08-23T14-42-10-GMT_run-group_aide,2025-08-23T14-42-10-GMT_run-group_aide_aide_open-problems-single-cell-perturbations,aide,manual-open-problems-single-cell-perturbations,manual,open-problems-single-cell-perturbations,analysis_output/v2/runs/aide/manual-open-problems-single-cell-perturbations/2025-08-23T14-42-10-GMT_run-group_aide/submission.jsonl,analysis_output/v2/runs/aide/manual-open-problems-single-cell-perturbations/2025-08-23T14-42-10-GMT_run-group_aide/manual/open-problems-single-cell-perturbations_ffa5f520-e922-4e89-85a6-ce3315a56728/submission/submission.csv,analysis_output/v2/runs/aide/manual-open-problems-single-cell-perturbations/2025-08-23T14-42-10-GMT_run-group_aide/manual/open-problems-single-cell-perturbations_ffa5f520-e922-4e89-85a6-ce3315a56728/run.log,manual_aide,open-problems-single-cell-perturbations,manual/open-problems-single-cell-perturbations,2025-08-23T17-32-12-GMT_individual_reports,analysis_output/v2/grades/aide/manual-open-problems-single-cell-perturbations/2025-08-23T17-32-12-GMT_individual_reports/manual_open-problems-single-cell-perturbations.json,manual_open-problems-single-cell-perturbations.json,0.94281,0.7562,0.7748,0.7921,0.8945,False,False,False,False,False,True,True,True,2025-08-23T17:32:14.825186,10.0,10,,,manual_aide,aide_manual-open-problems-single-cell-perturbations,3.0
v2,2025-08-23T07-16-58-GMT_run-group_aide,2025-08-23T07-16-58-GMT_run-group_aide_aide_open-problems-single-cell-perturbations,aide,manual-open-problems-single-cell-perturbations,manual,open-problems-single-cell-perturbations,analysis_output/v2/runs/aide/manual-open-problems-single-cell-perturbations/2025-08-23T07-16-58-GMT_run-group_aide/submission.jsonl,analysis_output/v2/runs/aide/manual-open-problems-single-cell-perturbations/2025-08-23T07-16-58-GMT_run-group_aide/manual/open-problems-single-cell-perturbations_79917794-d096-4488-9488-1577e537facd/submission/submission.csv,analysis_output/v2/runs/aide/manual-open-problems-single-cell-perturbations/2025-08-23T07-16-58-GMT_run-group_aide/manual/open-problems-single-cell-perturbations_79917794-d096-4488-9488-1577e537facd/run.log,manual_aide,open-problems-single-cell-perturbations,manual/open-problems-single-cell-perturbations,2025-08-23T14-42-05-GMT_individual_reports,analysis_output/v2/grades/aide/manual-open-problems-single-cell-perturbations/2025-08-23T14-42-05-GMT_individual_reports/manual_open-problems-single-cell-perturbations.json,manual_open-problems-single-cell-perturbations.json,0.94281,0.7562,0.7748,0.7921,0.8945,False,False,False,False,False,True,True,True,2025-08-23T14:42:07.935888,10.0,10,,,manual_aide,aide_manual-open-problems-single-cell-perturbations,3.0
v2,2025-08-23T02-15-50-GMT_run-group_aide,2025-08-23T02-15-50-GMT_run-group_aide_aide_open-problems-single-cell-perturbations,aide,manual-open-problems-single-cell-perturbations,manual,open-problems-single-cell-perturbations,analysis_output/v2/runs/aide/manual-open-problems-single-cell-perturbations/2025-08-23T02-15-50-GMT_run-group_aide/submission.jsonl,analysis_output/v2/runs/aide/manual-open-problems-single-cell-perturbations/2025-08-23T02-15-50-GMT_run-group_aide/manual/open-problems-single-cell-perturbations_e38a0106-6b03-48b9-a2d3-97984e3ac045/submission/submission.csv,analysis_output/v2/runs/aide/manual-open-problems-single-cell-perturbations/2025-08-23T02-15-50-GMT_run-group_aide/manual/open-problems-single-cell-perturbations_e38a0106-6b03-48b9-a2d3-97984e3ac045/run.log,manual_aide,open-problems-single-cell-perturbations,manual/open-problems-single-cell-perturbations,2025-08-23T06-35-00-GMT_individual_reports,analysis_output/v2/grades/aide/manual-open-problems-single-cell-perturbations/2025-08-23T06-35-00-GMT_individual_reports/manual_open-problems-single-cell-perturbations.json,manual_open-problems-single-cell-perturbations.json,0.89247,0.7562,0.7748,0.7921,0.8945,False,False,False,False,True,True,True,True,2025-08-23T06:35:02.627955,60.0,10,,,manual_aide,aide_manual-open-problems-single-cell-perturbations,3.0
v2,2025-08-23T18-38-19-GMT_run-group_aide,2025-08-23T18-38-19-GMT_run-group_aide_aide_open-problems-single-cell-perturbations,aide,manual-open-problems-single-cell-perturbations,manual,open-problems-single-cell-perturbations,analysis_output/v2/runs/aide/manual-open-problems-single-cell-perturbations/2025-08-23T18-38-19-GMT_run-group_aide/submission.jsonl,analysis_output/v2/runs/aide/manual-open-problems-single-cell-perturbations/2025-08-23T18-38-19-GMT_run-group_aide/manual/open-problems-single-cell-perturbations_02aad516-b37a-4d87-a1b0-504fb853a3c3/submission/submission.csv,analysis_output/v2/runs/aide/manual-open-problems-single-cell-perturbations/2025-08-23T18-38-19-GMT_run-group_aide/manual/open-problems-single-cell-perturbations_02aad516-b37a-4d87-a1b0-504fb853a3c3/run.log,manual_aide,open-problems-single-cell-perturbations,manual/open-problems-single-cell-perturbations,2025-08-24T02-38-45-GMT_individual_reports,analysis_output/v2/grades/aide/manual-open-problems-single-cell-perturbations/2025-08-24T02-38-45-GMT_individual_reports/manual_open-problems-single-cell-perturbations.json,manual_open-problems-single-cell-perturbations.json,0.87028,0.7562,0.7748,0.7921,0.8945,False,False,False,False,True,True,True,True,2025-08-24T02:38:46.951291,60.0,10,,,manual_aide,aide_manual-open-problems-single-cell-perturbations,3.0
v2,2025-08-23T14-42-11-GMT_run-group_aide,2025-08-23T14-42-11-GMT_run-group_aide_aide_open-problems-predict-modality,aide,manual-open-problems-predict-modality,manual,open-problems-predict-modality,analysis_output/v2/runs/aide/manual-open-problems-predict-modality/2025-08-23T14-42-11-GMT_run-group_aide/submission.jsonl,analysis_output/v2/runs/aide/manual-open-problems-predict-modality/2025-08-23T14-42-11-GMT_run-group_aide/manual/open-problems-predict-modality_88f240c8-ca6e-4ed2-a727-a8fa7dfeaa18/submission/submission.csv,analysis_output/v2/runs/aide/manual-open-problems-predict-modality/2025-08-23T14-42-11-GMT_run-group_aide/manual/open-problems-predict-modality_88f240c8-ca6e-4ed2-a727-a8fa7dfeaa18/run.log,manual_aide,open-problems-predict-modality,manual/open-problems-predict-modality,2025-08-23T17-32-11-GMT_individual_reports,analysis_output/v2/grades/aide/manual-open-problems-predict-modality/2025-08-23T17-32-11-GMT_individual_reports/manual_open-problems-predict-modality.json,manual_open-problems-predict-modality.json,0.70079,0.7245,0.7245,0.7305,0.7754,True,True,False,False,True,True,True,True,2025-08-23T17:32:11.409455,100.0,5,,,manual_aide,aide_manual-open-problems-predict-modality,1.5
v2,2025-08-23T18-31-53-GMT_run-group_aide,2025-08-23T18-31-53-GMT_run-group_aide_aide_open-problems-predict-modality,aide,manual-open-problems-predict-modality,manual,open-problems-predict-modality,analysis_output/v2/runs/aide/manual-open-problems-predict-modality/2025-08-23T18-31-53-GMT_run-group_aide/submission.jsonl,analysis_output/v2/runs/aide/manual-open-problems-predict-modality/2025-08-23T18-31-53-GMT_run-group_aide/manual/open-problems-predict-modality_f565d8d5-9f42-4e4a-b17b-1fb53b81b398/submission/submission.csv,analysis_output/v2/runs/aide/manual-open-problems-predict-modality/2025-08-23T18-31-53-GMT_run-group_aide/manual/open-problems-predict-modality_f565d8d5-9f42-4e4a-b17b-1fb53b81b398/run.log,manual_aide,open-problems-predict-modality,manual/open-problems-predict-modality,2025-08-24T02-32-14-GMT_individual_reports,analysis_output/v2/grades/aide/manual-open-problems-predict-modality/2025-08-24T02-32-14-GMT_individual_reports/manual_open-problems-predict-modality.json,manual_open-problems-predict-modality.json,0.70079,0.7245,0.7245,0.7305,0.7754,True,True,False,False,True,True,True,True,2025-08-24T02:32:15.063130,100.0,5,,,manual_aide,aide_manual-open-problems-predict-modality,1.5
v2,2025-08-23T19-23-20-GMT_run-group_aide,2025-08-23T19-23-20-GMT_run-group_aide_aide_open-problems-predict-modality,aide,manual-open-problems-predict-modality,manual,open-problems-predict-modality,analysis_output/v2/runs/aide/manual-open-problems-predict-modality/2025-08-23T19-23-20-GMT_run-group_aide/submission.jsonl,analysis_output/v2/runs/aide/manual-open-problems-predict-modality/2025-08-23T19-23-20-GMT_run-group_aide/manual/open-problems-predict-modality_bab55f7a-c0c7-4156-be4b-b8ddb0fa13c6/submission/submission.csv,analysis_output/v2/runs/aide/manual-open-problems-predict-modality/2025-08-23T19-23-20-GMT_run-group_aide/manual/open-problems-predict-modality_bab55f7a-c0c7-4156-be4b-b8ddb0fa13c6/run.log,manual_aide,open-problems-predict-modality,manual/open-problems-predict-modality,2025-08-24T03-12-48-GMT_individual_reports,analysis_output/v2/grades/aide/manual-open-problems-predict-modality/2025-08-24T03-12-48-GMT_individual_reports/manual_open-problems-predict-modality.json,manual_open-problems-predict-modality.json,0.69267,0.7245,0.7245,0.7305,0.7754,True,True,False,False,True,True,True,True,2025-08-24T03:12:48.475536,100.0,5,,,manual_aide,aide_manual-open-problems-predict-modality,1.5
v2,2025-08-23T07-16-58-GMT_run-group_aide,2025-08-23T07-16-58-GMT_run-group_aide_aide_open-problems-predict-modality,aide,manual-open-problems-predict-modality,manual,open-problems-predict-modality,analysis_output/v2/runs/aide/manual-open-problems-predict-modality/2025-08-23T07-16-58-GMT_run-group_aide/submission.jsonl,analysis_output/v2/runs/aide/manual-open-problems-predict-modality/2025-08-23T07-16-58-GMT_run-group_aide/manual/open-problems-predict-modality_10820f5a-8622-423c-99ef-2e5a64af8b54/submission/submission.csv,analysis_output/v2/runs/aide/manual-open-problems-predict-modality/2025-08-23T07-16-58-GMT_run-group_aide/manual/open-problems-predict-modality_10820f5a-8622-423c-99ef-2e5a64af8b54/run.log,manual_aide,open-problems-predict-modality,manual/open-problems-predict-modality,2025-08-23T14-42-01-GMT_individual_reports,analysis_output/v2/grades/aide/manual-open-problems-predict-modality/2025-08-23T14-42-01-GMT_individual_reports/manual_open-problems-predict-modality.json,manual_open-problems-predict-modality.json,0.70079,0.7245,0.7245,0.7305,0.7754,True,True,False,False,True,True,True,True,2025-08-23T14:42:01.474153,100.0,5,,,manual_aide,aide_manual-open-problems-predict-modality,1.5
v2,2025-08-23T19-12-22-GMT_run-group_aide,2025-08-23T19-12-22-GMT_run-group_aide_aide_open-problems-predict-modality,aide,manual-open-problems-predict-modality,manual,open-problems-predict-modality,analysis_output/v2/runs/aide/manual-open-problems-predict-modality/2025-08-23T19-12-22-GMT_run-group_aide/submission.jsonl,analysis_output/v2/runs/aide/manual-open-problems-predict-modality/2025-08-23T19-12-22-GMT_run-group_aide/manual/open-problems-predict-modality_58a6aa11-fb76-4737-941c-cbe83e8f2c0a/submission/submission.csv,analysis_output/v2/runs/aide/manual-open-problems-predict-modality/2025-08-23T19-12-22-GMT_run-group_aide/manual/open-problems-predict-modality_58a6aa11-fb76-4737-941c-cbe83e8f2c0a/run.log,manual_aide,open-problems-predict-modality,manual/open-problems-predict-modality,2025-08-24T03-12-46-GMT_individual_reports,analysis_output/v2/grades/aide/manual-open-problems-predict-modality/2025-08-24T03-12-46-GMT_individual_reports/manual_open-problems-predict-modality.json,manual_open-problems-predict-modality.json,0.70086,0.7245,0.7245,0.7305,0.7754,True,True,False,False,True,True,True,True,2025-08-24T03:12:46.768212,100.0,5,,,manual_aide,aide_manual-open-problems-predict-modality,1.5
v2,2025-08-23T00-53-36-GMT_run-group_aide,2025-08-23T00-53-36-GMT_run-group_aide_aide_open-problems-predict-modality,aide,manual-open-problems-predict-modality,manual,open-problems-predict-modality,analysis_output/v2/runs/aide/manual-open-problems-predict-modality/2025-08-23T00-53-36-GMT_run-group_aide/submission.jsonl,analysis_output/v2/runs/aide/manual-open-problems-predict-modality/2025-08-23T00-53-36-GMT_run-group_aide/manual/open-problems-predict-modality_a778a87f-1a09-460c-8b4e-4593501d326f/submission/submission.csv,analysis_output/v2/runs/aide/manual-open-problems-predict-modality/2025-08-23T00-53-36-GMT_run-group_aide/manual/open-problems-predict-modality_a778a87f-1a09-460c-8b4e-4593501d326f/run.log,manual_aide,open-problems-predict-modality,manual/open-problems-predict-modality,2025-08-23T06-34-58-GMT_individual_reports,analysis_output/v2/grades/aide/manual-open-problems-predict-modality/2025-08-23T06-34-58-GMT_individual_reports/manual_open-problems-predict-modality.json,manual_open-problems-predict-modality.json,0.71287,0.7245,0.7245,0.7305,0.7754,True,True,False,False,True,True,True,True,2025-08-23T06:34:58.879157,100.0,5,,,manual_aide,aide_manual-open-problems-predict-modality,1.5
v2,2025-08-23T05-12-01-GMT_run-group_aide,2025-08-23T05-12-01-GMT_run-group_aide_aide_open-problems-cell-cell-communication-ligand-target,aide,manual-open-problems-cell-cell-communication-ligand-target,manual,open-problems-cell-cell-communication-ligand-target,analysis_output/v2/runs/aide/manual-open-problems-cell-cell-communication-ligand-target/2025-08-23T05-12-01-GMT_run-group_aide/submission.jsonl,analysis_output/v2/runs/aide/manual-open-problems-cell-cell-communication-ligand-target/2025-08-23T05-12-01-GMT_run-group_aide/manual/open-problems-cell-cell-communication-ligand-target_34254194-f323-4776-bd5e-524ab4ecf820/submission/submission.csv,analysis_output/v2/runs/aide/manual-open-problems-cell-cell-communication-ligand-target/2025-08-23T05-12-01-GMT_run-group_aide/manual/open-problems-cell-cell-communication-ligand-target_34254194-f323-4776-bd5e-524ab4ecf820/run.log,manual_aide,open-problems-cell-cell-communication-ligand-target,manual/open-problems-cell-cell-communication-ligand-target,2025-08-23T06-34-58-GMT_individual_reports,analysis_output/v2/grades/aide/manual-open-problems-cell-cell-communication-ligand-target/2025-08-23T06-34-58-GMT_individual_reports/manual_open-problems-cell-cell-communication-ligand-target.json,manual_open-problems-cell-cell-communication-ligand-target.json,0.43478,0.5802,0.5523,0.5234,0.49285,False,False,False,False,False,True,True,False,2025-08-23T06:34:58.160593,35.7,14,,,manual_aide,aide_manual-open-problems-cell-cell-communication-ligand-target,2.0
v2,2025-08-23T18-44-09-GMT_run-group_aide,2025-08-23T18-44-09-GMT_run-group_aide_aide_open-problems-cell-cell-communication-ligand-target,aide,manual-open-problems-cell-cell-communication-ligand-target,manual,open-problems-cell-cell-communication-ligand-target,analysis_output/v2/runs/aide/manual-open-problems-cell-cell-communication-ligand-target/2025-08-23T18-44-09-GMT_run-group_aide/submission.jsonl,analysis_output/v2/runs/aide/manual-open-problems-cell-cell-communication-ligand-target/2025-08-23T18-44-09-GMT_run-group_aide/manual/open-problems-cell-cell-communication-ligand-target_12fdfd4f-2fdd-4e21-b872-802e8dcfaa06/submission/submission.csv,analysis_output/v2/runs/aide/manual-open-problems-cell-cell-communication-ligand-target/2025-08-23T18-44-09-GMT_run-group_aide/manual/open-problems-cell-cell-communication-ligand-target_12fdfd4f-2fdd-4e21-b872-802e8dcfaa06/run.log,manual_aide,open-problems-cell-cell-communication-ligand-target,manual/open-problems-cell-cell-communication-ligand-target,2025-08-24T02-44-32-GMT_individual_reports,analysis_output/v2/grades/aide/manual-open-problems-cell-cell-communication-ligand-target/2025-08-24T02-44-32-GMT_individual_reports/manual_open-problems-cell-cell-communication-ligand-target.json,manual_open-problems-cell-cell-communication-ligand-target.json,0.35951,0.5802,0.5523,0.5234,0.49285,False,False,False,False,False,True,True,False,2025-08-24T02:44:32.896346,14.3,14,,,manual_aide,aide_manual-open-problems-cell-cell-communication-ligand-target,2.0
v2,2025-08-23T14-42-10-GMT_run-group_aide,2025-08-23T14-42-10-GMT_run-group_aide_aide_open-problems-cell-cell-communication-ligand-target,aide,manual-open-problems-cell-cell-communication-ligand-target,manual,open-problems-cell-cell-communication-ligand-target,analysis_output/v2/runs/aide/manual-open-problems-cell-cell-communication-ligand-target/2025-08-23T14-42-10-GMT_run-group_aide/submission.jsonl,analysis_output/v2/runs/aide/manual-open-problems-cell-cell-communication-ligand-target/2025-08-23T14-42-10-GMT_run-group_aide/manual/open-problems-cell-cell-communication-ligand-target_e988083f-1793-4f69-9157-0fc7e5b7e5d2/submission/submission.csv,analysis_output/v2/runs/aide/manual-open-problems-cell-cell-communication-ligand-target/2025-08-23T14-42-10-GMT_run-group_aide/manual/open-problems-cell-cell-communication-ligand-target_e988083f-1793-4f69-9157-0fc7e5b7e5d2/run.log,manual_aide,open-problems-cell-cell-communication-ligand-target,manual/open-problems-cell-cell-communication-ligand-target,2025-08-23T17-32-09-GMT_individual_reports,analysis_output/v2/grades/aide/manual-open-problems-cell-cell-communication-ligand-target/2025-08-23T17-32-09-GMT_individual_reports/manual_open-problems-cell-cell-communication-ligand-target.json,manual_open-problems-cell-cell-communication-ligand-target.json,0.65613,0.5802,0.5523,0.5234,0.49285,True,True,False,False,True,True,True,False,2025-08-23T17:32:09.461510,100.0,14,,,manual_aide,aide_manual-open-problems-cell-cell-communication-ligand-target,2.0
v2,2025-08-23T07-16-58-GMT_run-group_aide,2025-08-23T07-16-58-GMT_run-group_aide_aide_open-problems-cell-cell-communication-ligand-target,aide,manual-open-problems-cell-cell-communication-ligand-target,manual,open-problems-cell-cell-communication-ligand-target,analysis_output/v2/runs/aide/manual-open-problems-cell-cell-communication-ligand-target/2025-08-23T07-16-58-GMT_run-group_aide/submission.jsonl,analysis_output/v2/runs/aide/manual-open-problems-cell-cell-communication-ligand-target/2025-08-23T07-16-58-GMT_run-group_aide/manual/open-problems-cell-cell-communication-ligand-target_7fd020b5-ae1b-4af8-ac7a-aeba8bdb13a8/submission/submission.csv,analysis_output/v2/runs/aide/manual-open-problems-cell-cell-communication-ligand-target/2025-08-23T07-16-58-GMT_run-group_aide/manual/open-problems-cell-cell-communication-ligand-target_7fd020b5-ae1b-4af8-ac7a-aeba8bdb13a8/run.log,manual_aide,open-problems-cell-cell-communication-ligand-target,manual/open-problems-cell-cell-communication-ligand-target,2025-08-23T14-42-02-GMT_individual_reports,analysis_output/v2/grades/aide/manual-open-problems-cell-cell-communication-ligand-target/2025-08-23T14-42-02-GMT_individual_reports/manual_open-problems-cell-cell-communication-ligand-target.json,manual_open-problems-cell-cell-communication-ligand-target.json,0.50452,0.5802,0.5523,0.5234,0.49285,False,False,False,False,True,True,True,False,2025-08-23T14:42:02.566217,50.0,14,,,manual_aide,aide_manual-open-problems-cell-cell-communication-ligand-target,2.0
v2,2025-08-23T19-19-36-GMT_run-group_aide,2025-08-23T19-19-36-GMT_run-group_aide_aide_open-problems-cell-cell-communication-ligand-target,aide,manual-open-problems-cell-cell-communication-ligand-target,manual,open-problems-cell-cell-communication-ligand-target,analysis_output/v2/runs/aide/manual-open-problems-cell-cell-communication-ligand-target/2025-08-23T19-19-36-GMT_run-group_aide/submission.jsonl,analysis_output/v2/runs/aide/manual-open-problems-cell-cell-communication-ligand-target/2025-08-23T19-19-36-GMT_run-group_aide/manual/open-problems-cell-cell-communication-ligand-target_4db22e35-ce6b-437c-b66f-59e18258682c/submission/submission.csv,analysis_output/v2/runs/aide/manual-open-problems-cell-cell-communication-ligand-target/2025-08-23T19-19-36-GMT_run-group_aide/manual/open-problems-cell-cell-communication-ligand-target_4db22e35-ce6b-437c-b66f-59e18258682c/run.log,manual_aide,open-problems-cell-cell-communication-ligand-target,manual/open-problems-cell-cell-communication-ligand-target,2025-08-24T03-12-47-GMT_individual_reports,analysis_output/v2/grades/aide/manual-open-problems-cell-cell-communication-ligand-target/2025-08-24T03-12-47-GMT_individual_reports/manual_open-problems-cell-cell-communication-ligand-target.json,manual_open-problems-cell-cell-communication-ligand-target.json,0.50452,0.5802,0.5523,0.5234,0.49285,False,False,False,False,True,True,True,False,2025-08-24T03:12:47.113936,50.0,14,,,manual_aide,aide_manual-open-problems-cell-cell-communication-ligand-target,2.0
